date,store,sales,promo,holiday
2023-04-05,6,257.33,0,0
2023-04-06,6,241.2,0,0
2023-04-07,6,222.19,0,0
2023-04-08,6,221.01,0,0
2023-04-09,6,238.64,1,0
2023-04-10,6,225.58,0,0
2023-04-11,6,255.38,0,0
2023-04-12,6,250.96,0,0
2023-04-13,6,268.74,1,0
2023-04-14,6,246.65,1,0
2023-04-15,6,214.12,0,0
2023-04-16,6,218.51,0,0
2023-04-17,6,226.0,0,0
2023-04-18,6,246.46,0,0
2023-04-19,6,249.4,0,0
2023-04-20,6,241.58,0,0
2023-04-21,6,217.4,0,0
2023-04-22,6,218.49,0,0
2023-04-23,6,220.72,0,0
2023-04-24,6,300.01,1,1
2023-04-25,6,246.43,0,0
2023-04-26,6,250.74,0,0
2023-04-27,6,236.76,0,0
2023-04-28,6,221.13,0,0
2023-04-29,6,211.23,0,0
2023-04-30,6,224.55,0,0
2023-05-01,6,236.91,0,0
2023-05-02,6,252.54,0,0
2023-05-03,6,253.63,0,0
2023-05-04,6,235.42,0,0
2023-05-05,6,293.49,1,1
2023-05-06,6,217.78,0,0
2023-05-07,6,250.55,0,1
2023-05-08,6,235.71,0,0
2023-05-09,6,289.83,1,0
2023-05-10,6,257.43,0,0
2023-05-11,6,248.42,0,0
2023-05-12,6,295.14,1,1
2023-05-13,6,218.12,0,0
2023-05-14,6,213.6,0,0
2023-05-15,6,236.86,0,0
2023-05-16,6,281.84,1,0
2023-05-17,6,253.93,0,0
2023-05-18,6,248.28,0,0
2023-05-19,6,261.71,0,1
2023-05-20,6,212.69,0,0
2023-05-21,6,218.02,0,0
2023-05-22,6,228.08,0,0
2023-05-23,6,250.05,0,0
2023-05-24,6,244.23,0,0
2023-05-25,6,247.29,0,0
2023-05-26,6,254.98,1,0
2023-05-27,6,211.37,0,0
2023-05-28,6,283.72,1,1
2023-05-29,6,232.4,0,0
2023-05-30,6,252.71,0,0
2023-05-31,6,255.91,0,0
2023-06-01,6,238.88,0,0
2023-06-02,6,250.87,1,0
2023-06-03,6,247.61,1,0
2023-06-04,6,214.63,0,0
2023-06-05,6,274.23,0,1
2023-06-06,6,250.23,0,0
2023-06-07,6,255.09,0,0
2023-06-08,6,287.05,0,1
2023-06-09,6,219.13,0,0
2023-06-10,6,205.12,0,0
2023-06-11,6,215.75,0,0
2023-06-12,6,313.28,1,1
2023-06-13,6,290.07,1,0
2023-06-14,6,263.03,0,0
2023-06-15,6,272.14,1,0
2023-06-16,6,216.89,0,0
2023-06-17,6,203.31,0,0
2023-06-18,6,215.87,0,0
2023-06-19,6,233.64,0,0
2023-06-20,6,256.82,0,0
2023-06-21,6,288.56,1,0
2023-06-22,6,274.59,1,0
2023-06-23,6,221.7,0,0
2023-06-24,6,210.57,0,0
2023-06-25,6,220.56,0,0
2023-06-26,6,238.46,0,0
2023-06-27,6,252.62,0,0
2023-06-28,6,249.4,0,0
2023-06-29,6,247.06,0,0
2023-06-30,6,228.63,0,0
2023-07-01,6,210.38,0,0
2023-07-02,6,215.72,0,0
2023-07-03,6,278.77,0,1
2023-07-04,6,249.84,0,0
2023-07-05,6,262.87,0,0
2023-07-06,6,246.66,0,0
2023-07-07,6,224.42,0,0
2023-07-08,6,246.03,1,0
2023-07-09,6,220.31,0,0
2023-07-10,6,232.04,0,0
2023-07-11,6,246.8,0,0
2023-07-12,6,258.78,0,0
2023-07-13,6,248.73,0,0
2023-07-14,6,230.22,0,0
2023-07-15,6,254.01,1,0
2023-07-16,6,217.63,0,0
2023-07-17,6,244.4,0,0
2023-07-18,6,247.21,0,0
2023-07-19,6,250.56,0,0
2023-07-20,6,236.05,0,0
2023-07-21,6,225.32,0,0
2023-07-22,6,244.26,1,0
2023-07-23,6,223.32,0,0
2023-07-24,6,267.6,1,0
2023-07-25,6,246.1,0,0
2023-07-26,6,254.01,0,0
2023-07-27,6,243.35,0,0
2023-07-28,6,219.02,0,0
2023-07-29,6,242.22,1,0
2023-07-30,6,217.19,0,0
2023-07-31,6,243.9,0,0
2023-08-01,6,283.37,1,0
2023-08-02,6,289.64,1,0
2023-08-03,6,238.06,0,0
2023-08-04,6,264.22,1,0
2023-08-05,6,223.98,0,0
2023-08-06,6,241.4,1,0
2023-08-07,6,233.55,0,0
2023-08-08,6,285.24,1,0
2023-08-09,6,259.9,0,0
2023-08-10,6,242.51,0,0
2023-08-11,6,227.07,0,0
2023-08-12,6,214.84,0,0
2023-08-13,6,222.29,0,0
2023-08-14,6,243.41,0,0
2023-08-15,6,279.26,1,0
2023-08-16,6,262.03,0,0
2023-08-17,6,242.35,0,0
2023-08-18,6,224.71,0,0
2023-08-19,6,252.27,1,0
2023-08-20,6,226.7,0,0
2023-08-21,6,242.03,0,0
2023-08-22,6,276.88,1,0
2023-08-23,6,255.05,0,0
2023-08-24,6,250.72,0,0
2023-08-25,6,229.51,0,0
2023-08-26,6,243.16,1,0
2023-08-27,6,224.73,0,0
2023-08-28,6,274.55,0,1
2023-08-29,6,292.79,1,0
2023-08-30,6,265.45,0,0
2023-08-31,6,249.98,0,0
2023-09-01,6,266.45,1,0
2023-09-02,6,219.2,0,0
2023-09-03,6,226.62,0,0
2023-09-04,6,245.87,0,0
2023-09-05,6,285.39,1,0
2023-09-06,6,256.8,0,0
2023-09-07,6,238.78,0,0
2023-09-08,6,259.58,1,0
2023-09-09,6,223.35,0,0
2023-09-10,6,267.87,0,1
2023-09-11,6,271.35,1,0
2023-09-12,6,251.81,0,0
2023-09-13,6,278.54,1,0
2023-09-14,6,245.18,0,0
2023-09-15,6,228.83,0,0
2023-09-16,6,218.01,0,0
2023-09-17,6,226.58,0,0
2023-09-18,6,249.11,0,0
2023-09-19,6,255.48,0,0
2023-09-20,6,287.69,1,0
2023-09-21,6,246.71,0,0
2023-09-22,6,231.32,0,0
2023-09-23,6,215.79,0,0
2023-09-24,6,224.44,0,0
2023-09-25,6,241.78,0,0
2023-09-26,6,256.26,0,0
2023-09-27,6,261.41,0,0
2023-09-28,6,250.52,0,0
2023-09-29,6,222.19,0,0
2023-09-30,6,223.46,0,0
2023-10-01,6,260.84,0,1
2023-10-02,6,264.4,1,0
2023-10-03,6,250.04,0,0
2023-10-04,6,301.64,0,1
2023-10-05,6,247.59,0,0
2023-10-06,6,222.99,0,0
2023-10-07,6,223.02,0,0
2023-10-08,6,247.34,1,0
2023-10-09,6,240.93,0,0
2023-10-10,6,257.11,0,0
2023-10-11,6,264.25,0,0
2023-10-12,6,257.96,0,0
2023-10-13,6,254.93,1,0
2023-10-14,6,260.72,0,1
2023-10-15,6,223.51,0,0
2023-10-16,6,242.75,0,0
2023-10-17,6,257.34,0,0
2023-10-18,6,258.41,0,0
2023-10-19,6,277.2,1,0
2023-10-20,6,226.52,0,0
2023-10-21,6,226.27,0,0
2023-10-22,6,227.54,0,0
2023-10-23,6,245.52,0,0
2023-10-24,6,255.06,0,0
2023-10-25,6,257.24,0,0
2023-10-26,6,244.36,0,0
2023-10-27,6,274.24,0,1
2023-10-28,6,286.48,1,1
2023-10-29,6,274.83,0,1
2023-10-30,6,234.74,0,0
2023-10-31,6,258.33,0,0
2023-11-01,6,268.71,0,0
2023-11-02,6,253.1,0,0
2023-11-03,6,263.68,1,0
2023-11-04,6,217.19,0,0
2023-11-05,6,219.03,0,0
2023-11-06,6,245.48,0,0
2023-11-07,6,264.84,0,0
2023-11-08,6,259.03,0,0
2023-11-09,6,274.76,1,0
2023-11-10,6,220.86,0,0
2023-11-11,6,257.47,0,1
2023-11-12,6,225.72,0,0
2023-11-13,6,249.97,0,0
2023-11-14,6,261.03,0,0
2023-11-15,6,293.1,1,0
2023-11-16,6,248.8,0,0
2023-11-17,6,300.58,1,1
2023-11-18,6,259.76,1,0
2023-11-19,6,267.64,0,1
2023-11-20,6,231.81,0,0
2023-11-21,6,254.65,0,0
2023-11-22,6,287.63,1,0
2023-11-23,6,248.42,0,0
2023-11-24,6,236.66,0,0
2023-11-25,6,222.54,0,0
2023-11-26,6,226.61,0,0
2023-11-27,6,249.24,0,0
2023-11-28,6,294.88,0,1
2023-11-29,6,271.6,0,0
2023-11-30,6,278.15,1,0
2023-12-01,6,234.65,0,0
2023-12-02,6,222.02,0,0
2023-12-03,6,257.96,1,0
2023-12-04,6,245.25,0,0
2023-12-05,6,290.88,1,0
2023-12-06,6,258.86,0,0
2023-12-07,6,246.24,0,0
2023-12-08,6,247.07,0,0
2023-12-09,6,221.36,0,0
2023-12-10,6,261.19,1,0
2023-12-11,6,235.34,0,0
2023-12-12,6,257.67,0,0
2023-12-13,6,262.34,0,0
2023-12-14,6,284.57,1,0
2023-12-15,6,221.29,0,0
2023-12-16,6,254.96,1,0
2023-12-17,6,222.29,0,0
2023-12-18,6,245.35,0,0
2023-12-19,6,254.23,0,0
2023-12-20,6,259.05,0,0
2023-12-21,6,251.19,0,0
2023-12-22,6,229.99,0,0
2023-12-23,6,222.1,0,0
2023-12-24,6,222.42,0,0
2023-12-25,6,234.91,0,0
2023-12-26,6,264.85,0,0
2023-12-27,6,257.2,0,0
2023-12-28,6,252.01,0,0
2023-12-29,6,239.36,0,0
2023-12-30,6,251.75,1,0
2023-12-31,6,254.61,1,0
2022-01-01,7,209.86,1,0
2022-01-02,7,199.35,0,0
2022-01-03,7,202.68,0,0
2022-01-04,7,218.51,0,0
2022-01-05,7,222.23,0,0
2022-01-06,7,209.96,0,0
2022-01-07,7,192.24,0,0
2022-01-08,7,182.49,0,0
2022-01-09,7,182.2,0,0
2022-01-10,7,230.78,1,0
2022-01-11,7,270.14,0,1
2022-01-12,7,227.99,0,0
2022-01-13,7,248.17,1,0
2022-01-14,7,202.12,0,0
2022-01-15,7,194.63,0,0
2022-01-16,7,210.52,1,0
2022-01-17,7,238.91,0,1
2022-01-18,7,216.73,0,0
2022-01-19,7,262.31,0,1
2022-01-20,7,212.39,0,0
2022-01-21,7,194.35,0,0
2022-01-22,7,186.91,0,0
2022-01-23,7,189.9,0,0
2022-01-24,7,241.8,0,1
2022-01-25,7,210.22,0,0
2022-01-26,7,220.05,0,0
2022-01-27,7,211.49,0,0
2022-01-28,7,195.7,0,0
2022-01-29,7,220.51,0,1
2022-01-30,7,187.62,0,0
2022-01-31,7,200.11,0,0
2022-02-01,7,220.82,0,0
2022-02-02,7,219.99,0,0
2022-02-03,7,240.34,1,0
2022-02-04,7,220.74,1,0
2022-02-05,7,215.75,1,0
2022-02-06,7,216.09,1,0
2022-02-07,7,250.65,0,1
2022-02-08,7,223.83,0,0
2022-02-09,7,225.36,0,0
2022-02-10,7,250.95,0,1
2022-02-11,7,229.54,1,0
2022-02-12,7,230.32,0,1
2022-02-13,7,261.49,1,1
2022-02-14,7,214.48,0,0
2022-02-15,7,254.45,1,0
2022-02-16,7,230.63,0,0
2022-02-17,7,215.96,0,0
2022-02-18,7,201.36,0,0
2022-02-19,7,183.23,0,0
2022-02-20,7,218.83,1,0
2022-02-21,7,208.56,0,0
2022-02-22,7,224.21,0,0
2022-02-23,7,228.95,0,0
2022-02-24,7,251.14,1,0
2022-02-25,7,191.21,0,0
2022-02-26,7,182.69,0,0
2022-02-27,7,192.62,0,0
2022-02-28,7,203.54,0,0
2022-03-01,7,239.74,0,0
2022-03-02,7,229.34,0,0
2022-03-03,7,245.6,1,0
2022-03-04,7,226.11,1,0
2022-03-05,7,185.51,0,0
2022-03-06,7,221.98,1,0
2022-03-07,7,208.07,0,0
2022-03-08,7,220.91,0,0
2022-03-09,7,225.74,0,0
2022-03-10,7,223.06,0,0
2022-03-11,7,235.96,1,0
2022-03-12,7,229.52,0,1
2022-03-13,7,185.47,0,0
2022-03-14,7,210.55,0,0
2022-03-15,7,231.32,0,0
2022-03-16,7,234.31,0,0
2022-03-17,7,220.36,0,0
2022-03-18,7,206.5,0,0
2022-03-19,7,218.88,1,0
2022-03-20,7,195.67,0,0
2022-03-21,7,204.81,0,0
2022-03-22,7,225.36,0,0
2022-03-23,7,274.46,0,1
2022-03-24,7,244.09,1,0
2022-03-25,7,195.43,0,0
2022-03-26,7,189.45,0,0
2022-03-27,7,221.74,1,0
2022-03-28,7,211.81,0,0
2022-03-29,7,221.98,0,0
2022-03-30,7,236.75,0,0
2022-03-31,7,240.94,1,0
2022-04-01,7,206.35,0,0
2022-04-02,7,185.49,0,0
2022-04-03,7,184.25,0,0
2022-04-04,7,210.1,0,0
2022-04-05,7,223.33,0,0
2022-04-06,7,222.96,0,0
2022-04-07,7,249.33,0,1
2022-04-08,7,200.39,0,0
2022-04-09,7,194.54,0,0
2022-04-10,7,226.5,1,0
2022-04-11,7,209.55,0,0
2022-04-12,7,227.34,0,0
2022-04-13,7,228.72,0,0
2022-04-14,7,210.94,0,0
2022-04-15,7,193.68,0,0
2022-04-16,7,189.0,0,0
2022-04-17,7,193.12,0,0
2022-04-18,7,283.87,1,1
2022-04-19,7,229.08,0,0
2022-04-20,7,232.24,0,0
2022-04-21,7,217.04,0,0
2022-04-22,7,224.23,1,0
2022-04-23,7,192.42,0,0
2022-04-24,7,236.9,0,1
2022-04-25,7,228.02,1,0
2022-04-26,7,221.48,0,0
2022-04-27,7,226.1,0,0
2022-04-28,7,219.38,0,0
2022-04-29,7,227.47,1,0
2022-04-30,7,230.52,0,1
2022-05-01,7,223.57,1,0
2022-05-02,7,209.52,0,0
2022-05-03,7,222.42,0,0
2022-05-04,7,226.72,0,0
2022-05-05,7,213.74,0,0
2022-05-06,7,203.73,0,0
2022-05-07,7,193.92,0,0
2022-05-08,7,191.12,0,0
2022-05-09,7,218.26,0,0
2022-05-10,7,224.78,0,0
2022-05-11,7,267.91,1,0
2022-05-12,7,216.28,0,0
2022-05-13,7,222.05,1,0
2022-05-14,7,193.42,0,0
2022-05-15,7,226.57,1,0
2022-05-16,7,211.18,0,0
2022-05-17,7,223.49,0,0
2022-05-18,7,300.44,1,1
2022-05-19,7,247.28,1,0
2022-05-20,7,201.02,0,0
2022-05-21,7,235.97,0,1
2022-05-22,7,196.6,0,0
2022-05-23,7,214.41,0,0
2022-05-24,7,255.89,1,0
2022-05-25,7,229.25,0,0
2022-05-26,7,244.42,1,0
2022-05-27,7,201.03,0,0
2022-05-28,7,205.51,1,0
2022-05-29,7,223.07,1,0
2022-05-30,7,211.3,0,0
2022-05-31,7,230.22,0,0
2022-06-01,7,259.97,1,0
2022-06-02,7,262.28,0,1
2022-06-03,7,192.33,0,0
2022-06-04,7,192.18,0,0
2022-06-05,7,227.98,0,1
2022-06-06,7,276.02,1,1
2022-06-07,7,226.81,0,0
2022-06-08,7,268.04,1,0
2022-06-09,7,222.75,0,0
2022-06-10,7,203.68,0,0
2022-06-11,7,192.72,0,0
2022-06-12,7,233.16,0,1
2022-06-13,7,209.69,0,0
2022-06-14,7,230.24,0,0
2022-06-15,7,225.08,0,0
2022-06-16,7,254.2,1,0
2022-06-17,7,241.99,0,1
2022-06-18,7,197.29,0,0
2022-06-19,7,201.88,0,0
2022-06-20,7,204.4,0,0
2022-06-21,7,225.54,0,0
2022-06-22,7,228.08,0,0
2022-06-23,7,212.53,0,0
2022-06-24,7,239.12,0,1
2022-06-25,7,205.72,0,0
2022-06-26,7,200.47,0,0
2022-06-27,7,222.7,0,0
2022-06-28,7,262.94,1,0
2022-06-29,7,229.0,0,0
2022-06-30,7,220.03,0,0
2022-07-01,7,207.58,0,0
2022-07-02,7,226.05,1,0
2022-07-03,7,194.89,0,0
2022-07-04,7,205.91,0,0
2022-07-05,7,275.59,1,0
2022-07-06,7,232.35,0,0
2022-07-07,7,220.66,0,0
2022-07-08,7,205.55,0,0
2022-07-09,7,193.0,0,0
2022-07-10,7,198.74,0,0
2022-07-11,7,260.25,0,1
2022-07-12,7,228.88,0,0
2022-07-13,7,227.6,0,0
2022-07-14,7,251.83,1,0
2022-07-15,7,203.01,0,0
2022-07-16,7,201.68,0,0
2022-07-17,7,244.33,0,1
2022-07-18,7,254.7,0,1
2022-07-19,7,223.45,0,0
2022-07-20,7,227.63,0,0
2022-07-21,7,223.06,0,0
2022-07-22,7,207.37,0,0
2022-07-23,7,193.04,0,0
2022-07-24,7,196.42,0,0
2022-07-25,7,251.55,0,1
2022-07-26,7,260.08,1,0
2022-07-27,7,222.2,0,0
2022-07-28,7,217.83,0,0
2022-07-29,7,202.9,0,0
2022-07-30,7,231.3,1,0
2022-07-31,7,235.11,0,1
2022-08-01,7,215.76,0,0
2022-08-02,7,231.68,0,0
2022-08-03,7,240.95,0,0
2022-08-04,7,260.0,1,0
2022-08-05,7,246.1,0,1
2022-08-06,7,193.24,0,0
2022-08-07,7,266.21,1,1
2022-08-08,7,214.01,0,0
2022-08-09,7,258.73,1,0
2022-08-10,7,237.58,0,0
2022-08-11,7,226.14,0,0
2022-08-12,7,239.69,1,0
2022-08-13,7,202.26,0,0
2022-08-14,7,209.19,0,0
2022-08-15,7,216.18,0,0
2022-08-16,7,276.75,0,1
2022-08-17,7,273.4,0,1
2022-08-18,7,230.31,0,0
2022-08-19,7,252.39,0,1
2022-08-20,7,201.36,0,0
2022-08-21,7,230.7,1,0
2022-08-22,7,212.57,0,0
2022-08-23,7,264.63,0,1
2022-08-24,7,235.31,0,0
2022-08-25,7,232.4,0,0
2022-08-26,7,205.88,0,0
2022-08-27,7,200.59,0,0
2022-08-28,7,234.79,1,0
2022-08-29,7,244.84,1,0
2022-08-30,7,238.53,0,0
2022-08-31,7,261.32,0,1
2022-09-01,7,218.98,0,0
2022-09-02,7,203.21,0,0
2022-09-03,7,192.91,0,0
2022-09-04,7,202.61,0,0
2022-09-05,7,218.06,0,0
2022-09-06,7,234.27,0,0
2022-09-07,7,309.19,1,1
2022-09-08,7,220.69,0,0
2022-09-09,7,242.04,0,1
2022-09-10,7,199.34,0,0
2022-09-11,7,228.12,1,0
2022-09-12,7,239.11,1,0
2022-09-13,7,237.5,0,0
2022-09-14,7,243.54,0,0
2022-09-15,7,263.58,1,0
2022-09-16,7,209.42,0,0
2022-09-17,7,230.84,1,0
2022-09-18,7,208.47,0,0
2022-09-19,7,254.1,0,1
2022-09-20,7,238.55,0,0
2022-09-21,7,238.29,0,0
2022-09-22,7,230.71,0,0
2022-09-23,7,209.76,0,0
2022-09-24,7,234.54,1,0
2022-09-25,7,203.09,0,0
2022-09-26,7,210.24,0,0
2022-09-27,7,240.61,0,0
2022-09-28,7,232.52,0,0
2022-09-29,7,232.75,0,0
2022-09-30,7,208.73,0,0
2022-10-01,7,204.29,0,0
2022-10-02,7,208.0,0,0
2022-10-03,7,250.16,1,0
2022-10-04,7,236.24,0,0
2022-10-05,7,269.72,1,0
2022-10-06,7,216.77,0,0
2022-10-07,7,250.13,0,1
2022-10-08,7,193.18,0,0
2022-10-09,7,203.53,0,0
2022-10-10,7,212.65,0,0
2022-10-11,7,228.12,0,0
2022-10-12,7,245.98,0,0
2022-10-13,7,232.54,0,0
2022-10-14,7,279.86,1,1
2022-10-15,7,200.04,0,0
2022-10-16,7,201.79,0,0
2022-10-17,7,251.56,1,0
2022-10-18,7,271.02,0,1
2022-10-19,7,243.28,0,0
2022-10-20,7,226.27,0,0
2022-10-21,7,208.13,0,0
2022-10-22,7,199.57,0,0
2022-10-23,7,200.42,0,0
2022-10-24,7,260.7,0,1
2022-10-25,7,232.06,0,0
2022-10-26,7,241.0,0,0
2022-10-27,7,233.97,0,0
2022-10-28,7,206.99,0,0
2022-10-29,7,199.16,0,0
2022-10-30,7,206.03,0,0
2022-10-31,7,247.23,1,0
2022-11-01,7,237.42,0,0
2022-11-02,7,241.79,0,0
2022-11-03,7,233.66,0,0
2022-11-04,7,207.9,0,0
2022-11-05,7,195.45,0,0
2022-11-06,7,232.54,1,0
2022-11-07,7,284.92,1,1
2022-11-08,7,268.27,1,0
2022-11-09,7,263.55,1,0
2022-11-10,7,270.25,1,0
2022-11-11,7,217.76,0,0
2022-11-12,7,200.58,0,0
2022-11-13,7,208.76,0,0
2022-11-14,7,211.93,0,0
2022-11-15,7,248.42,0,0
2022-11-16,7,236.76,0,0
2022-11-17,7,228.34,0,0
2022-11-18,7,242.35,0,1
2022-11-19,7,203.29,0,0
2022-11-20,7,199.24,0,0
2022-11-21,7,250.97,1,0
2022-11-22,7,233.43,0,0
2022-11-23,7,264.67,1,0
2022-11-24,7,225.27,0,0
2022-11-25,7,213.11,0,0
2022-11-26,7,194.81,0,0
2022-11-27,7,201.38,0,0
2022-11-28,7,224.13,0,0
2022-11-29,7,249.51,0,0
2022-11-30,7,242.8,0,0
2022-12-01,7,255.05,1,0
2022-12-02,7,250.5,0,1
2022-12-03,7,201.72,0,0
2022-12-04,7,203.73,0,0
2022-12-05,7,225.68,0,0
2022-12-06,7,237.94,0,0
2022-12-07,7,245.3,0,0
2022-12-08,7,228.42,0,0
2022-12-09,7,219.31,0,0
2022-12-10,7,201.08,0,0
2022-12-11,7,200.97,0,0
2022-12-12,7,272.4,0,1
2022-12-13,7,268.07,0,1
2022-12-14,7,237.42,0,0
2022-12-15,7,267.2,0,1
2022-12-16,7,225.58,0,0
2022-12-17,7,211.3,0,0
2022-12-18,7,243.64,1,0
2022-12-19,7,220.21,0,0
2022-12-20,7,289.68,0,1
2022-12-21,7,243.3,0,0
2022-12-22,7,265.58,1,0
2022-12-23,7,214.28,0,0
2022-12-24,7,272.37,1,1
2022-12-25,7,205.27,0,0
2022-12-26,7,261.16,0,1
2022-12-27,7,240.94,0,0
2022-12-28,7,243.65,0,0
2022-12-29,7,230.88,0,0
2022-12-30,7,221.28,0,0
2022-12-31,7,188.13,0,0
2023-01-01,7,209.42,0,0
2023-01-02,7,226.15,0,0
2023-01-03,7,243.98,0,0
2023-01-04,7,271.84,1,0
2023-01-05,7,232.43,0,0
2023-01-06,7,219.01,0,0
2023-01-07,7,210.77,0,0
2023-01-08,7,235.72,1,0
2023-01-09,7,224.25,0,0
2023-01-10,7,246.99,0,0
2023-01-11,7,261.89,1,0
2023-01-12,7,258.29,1,0
2023-01-13,7,261.76,0,1
2023-01-14,7,209.13,0,0
2023-01-15,7,250.19,0,1
2023-01-16,7,221.02,0,0
2023-01-17,7,264.54,1,0
2023-01-18,7,269.9,1,0
2023-01-19,7,239.83,0,0
2023-01-20,7,211.64,0,0
2023-01-21,7,204.52,0,0
2023-01-22,7,234.16,1,0
2023-01-23,7,227.83,0,0
2023-01-24,7,236.6,0,0
2023-01-25,7,242.72,0,0
2023-01-26,7,224.02,0,0
2023-01-27,7,207.07,0,0
2023-01-28,7,234.4,1,0
2023-01-29,7,201.65,0,0
2023-01-30,7,234.49,0,0
2023-01-31,7,229.34,0,0
2023-02-01,7,269.56,1,0
2023-02-02,7,232.87,0,0
2023-02-03,7,213.66,0,0
2023-02-04,7,229.19,1,0
2023-02-05,7,233.84,1,0
2023-02-06,7,249.36,1,0
2023-02-07,7,238.56,0,0
2023-02-08,7,293.67,0,1
2023-02-09,7,233.53,0,0
2023-02-10,7,221.75,0,0
2023-02-11,7,207.6,0,0
2023-02-12,7,214.54,0,0
2023-02-13,7,210.66,0,0
2023-02-14,7,238.83,0,0
2023-02-15,7,250.8,0,0
2023-02-16,7,260.63,1,0
2023-02-17,7,225.0,0,0
2023-02-18,7,212.83,0,0
2023-02-19,7,206.98,0,0
2023-02-20,7,222.5,0,0
2023-02-21,7,235.63,0,0
2023-02-22,7,241.46,0,0
2023-02-23,7,227.68,0,0
2023-02-24,7,248.68,1,0
2023-02-25,7,198.48,0,0
2023-02-26,7,252.69,0,1
2023-02-27,7,228.5,0,0
2023-02-28,7,272.74,0,1
2023-03-01,7,252.71,0,0
2023-03-02,7,236.76,0,0
2023-03-03,7,220.63,0,0
2023-03-04,7,232.32,1,0
2023-03-05,7,243.14,1,0
2023-03-06,7,261.34,1,0
2023-03-07,7,240.91,0,0
2023-03-08,7,255.32,0,0
2023-03-09,7,264.76,1,0
2023-03-10,7,262.94,0,1
2023-03-11,7,237.93,1,0
2023-03-12,7,213.3,0,0
2023-03-13,7,217.7,0,0
2023-03-14,7,243.6,0,0
2023-03-15,7,241.99,0,0
2023-03-16,7,230.66,0,0
2023-03-17,7,296.3,1,1
2023-03-18,7,205.74,0,0
2023-03-19,7,205.71,0,0
2023-03-20,7,254.62,1,0
2023-03-21,7,235.6,0,0
2023-03-22,7,253.18,0,0
2023-03-23,7,231.76,0,0
2023-03-24,7,220.58,0,0
2023-03-25,7,213.94,0,0
2023-03-26,7,208.57,0,0
2023-03-27,7,259.42,1,0
2023-03-28,7,237.3,0,0
2023-03-29,7,258.59,0,0
2023-03-30,7,240.27,0,0
2023-03-31,7,217.32,0,0
2023-04-01,7,203.65,0,0
2023-04-02,7,210.85,0,0
2023-04-03,7,225.41,0,0
2023-04-04,7,252.56,0,0
2023-04-05,7,240.58,0,0
2023-04-06,7,236.61,0,0
2023-04-07,7,218.54,0,0
2023-04-08,7,207.28,0,0
2023-04-09,7,211.23,0,0
2023-04-10,7,226.88,0,0
2023-04-11,7,277.51,1,0
2023-04-12,7,250.11,0,0
2023-04-13,7,268.38,1,0
2023-04-14,7,203.81,0,0
2023-04-15,7,279.71,1,1
2023-04-16,7,203.85,0,0
2023-04-17,7,231.04,0,0
2023-04-18,7,290.87,0,1
2023-04-19,7,242.78,0,0
2023-04-20,7,235.33,0,0
2023-04-21,7,216.34,0,0
2023-04-22,7,214.74,0,0
2023-04-23,7,212.95,0,0
2023-04-24,7,266.8,1,0
2023-04-25,7,285.92,0,1
2023-04-26,7,248.97,0,0
2023-04-27,7,237.33,0,0
2023-04-28,7,223.77,0,0
2023-04-29,7,200.22,0,0
2023-04-30,7,213.25,0,0
2023-05-01,7,228.16,0,0
2023-05-02,7,277.83,1,0
2023-05-03,7,247.17,0,0
2023-05-04,7,232.15,0,0
2023-05-05,7,220.07,0,0
2023-05-06,7,203.85,0,0
2023-05-07,7,203.55,0,0
2023-05-08,7,232.5,0,0
2023-05-09,7,247.44,0,0
2023-05-10,7,250.8,0,0
2023-05-11,7,244.2,0,0
2023-05-12,7,247.06,1,0
2023-05-13,7,202.46,0,0
2023-05-14,7,213.17,0,0
2023-05-15,7,227.47,0,0
2023-05-16,7,240.69,0,0
2023-05-17,7,248.41,0,0
2023-05-18,7,234.98,0,0
2023-05-19,7,211.55,0,0
2023-05-20,7,207.76,0,0
2023-05-21,7,238.19,1,0
2023-05-22,7,230.72,0,0
2023-05-23,7,241.97,0,0
2023-05-24,7,284.72,1,0
2023-05-25,7,276.41,1,0
2023-05-26,7,264.48,0,1
2023-05-27,7,202.56,0,0
2023-05-28,7,261.75,0,1
2023-05-29,7,237.79,0,0
2023-05-30,7,245.69,0,0
2023-05-31,7,256.12,0,0
2023-06-01,7,235.98,0,0
2023-06-02,7,212.1,0,0
2023-06-03,7,206.86,0,0
2023-06-04,7,223.22,0,0
2023-06-05,7,222.81,0,0
2023-06-06,7,245.95,0,0
2023-06-07,7,250.03,0,0
2023-06-08,7,236.52,0,0
2023-06-09,7,219.57,0,0
2023-06-10,7,211.37,0,0
2023-06-11,7,212.11,0,0
2023-06-12,7,253.5,1,0
2023-06-13,7,277.37,1,0
2023-06-14,7,255.58,0,0
2023-06-15,7,273.79,1,0
2023-06-16,7,218.09,0,0
2023-06-17,7,205.11,0,0
2023-06-18,7,243.85,1,0
2023-06-19,7,238.8,0,0
2023-06-20,7,249.88,0,0
2023-06-21,7,254.08,0,0
2023-06-22,7,244.24,0,0
2023-06-23,7,224.59,0,0
2023-06-24,7,212.32,0,0
2023-06-25,7,218.94,0,0
2023-06-26,7,268.58,0,1
2023-06-27,7,239.93,0,0
2023-06-28,7,284.53,1,0
2023-06-29,7,246.33,0,0
2023-06-30,7,217.24,0,0
2023-07-01,7,216.17,0,0
2023-07-02,7,254.38,1,0
2023-07-03,7,231.65,0,0
2023-07-04,7,243.26,0,0
2023-07-05,7,251.88,0,0
